symbol_id,time_exchange,time_coinapi,ask_price,ask_size,bid_price,bid_size
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:05.6970000Z,2022-02-28T00:00:05.7115544Z,37726.3,0.76620573,37697.29,0.16563029
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:05.8970000Z,2022-02-28T00:00:05.9102442Z,37726.3,0.76620573,37697.3,0.12
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:06.0050000Z,2022-02-28T00:00:06.0315894Z,37726.3,0.76620573,37697.31,0.02
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:06.0970000Z,2022-02-28T00:00:06.1102336Z,37726.3,0.76620573,37697.32,0.1
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:06.2050000Z,2022-02-28T00:00:06.2271817Z,37726.3,0.76620573,37697.33,0.02
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:06.2990000Z,2022-02-28T00:00:06.3123862Z,37726.3,0.76620573,37697.34,0.1
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:06.4100000Z,2022-02-28T00:00:06.4337795Z,37726.3,0.76620573,37697.29,0.16563029
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:06.4980000Z,2022-02-28T00:00:06.5097468Z,37726.3,0.76620573,37697.29,0.2045624
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:06.6050000Z,2022-02-28T00:00:06.6552108Z,37726.3,0.76620573,37697.31,0.1
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:06.8030000Z,2022-02-28T00:00:06.8265238Z,37726.3,0.76620573,37697.32,0.05
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:06.8970000Z,2022-02-28T00:00:06.9105512Z,37726.3,0.76620573,37697.33,0.1
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:07.0030000Z,2022-02-28T00:00:07.0264041Z,37726.3,0.76620573,37697.32,0.05
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:07.4980000Z,2022-02-28T00:00:07.5110687Z,37726.3,0.76620573,37697.33,0.1
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:07.6010000Z,2022-02-28T00:00:07.6222311Z,37726.3,0.76620573,37697.32,0.05
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:07.6970000Z,2022-02-28T00:00:07.7103631Z,37726.3,0.76620573,37697.33,0.1
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:08.0970000Z,2022-02-28T00:00:08.1101700Z,37726.3,0.76620573,37697.34,0.05
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:08.2980000Z,2022-02-28T00:00:08.3120531Z,37726.3,0.76620573,37697.35,0.1
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:08.4120000Z,2022-02-28T00:00:08.4355186Z,37726.3,0.76620573,37697.36,0.05
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:08.4970000Z,2022-02-28T00:00:08.5108501Z,37726.3,0.76620573,37697.37,0.1
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:08.6080000Z,2022-02-28T00:00:08.6234653Z,37726.3,0.76620573,37697.38,0.05
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:08.7070000Z,2022-02-28T00:00:08.7206356Z,37726.3,0.76620573,37697.39,0.1
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:08.8020000Z,2022-02-28T00:00:08.8238040Z,37726.3,0.76620573,37697.4,0.05
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:09.0160000Z,2022-02-28T00:00:09.0510480Z,37726.3,0.76620573,37697.41,0.1
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:09.0980000Z,2022-02-28T00:00:09.1117704Z,37726.3,0.76620573,37697.42,0.05
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:09.2050000Z,2022-02-28T00:00:09.2315297Z,37726.3,0.76620573,37697.43,0.1
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:09.2970000Z,2022-02-28T00:00:09.3094851Z,37726.3,0.76620573,37697.44,0.05
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:09.4020000Z,2022-02-28T00:00:09.4245475Z,37726.3,0.76620573,37701.86,0.39716943
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:09.6040000Z,2022-02-28T00:00:09.6466473Z,37726.3,0.76620573,37701.84,0.05
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:09.7000000Z,2022-02-28T00:00:09.7125841Z,37726.3,0.76620573,37709.59,0.16563466
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:10.4010000Z,2022-02-28T00:00:10.4201990Z,37726.3,0.19015898,37709.59,0.16563466
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:12.2980000Z,2022-02-28T00:00:12.3116668Z,37726.3,0.19015898,37703.27,0.05
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:12.4030000Z,2022-02-28T00:00:12.4216860Z,37726.3,0.19015898,37707.39,0.16521208
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:12.6010000Z,2022-02-28T00:00:12.6338195Z,37726.29,0.1856239,37707.39,0.16521208
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:12.6970000Z,2022-02-28T00:00:12.7090211Z,37726.28,0.39465569,37707.39,0.16521208
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:13.4980000Z,2022-02-28T00:00:13.5110992Z,37726.27,0.016,37697.77,0.03
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:13.6070000Z,2022-02-28T00:00:13.6377396Z,37726.27,0.05850476,37706.69,0.16524217
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:13.7000000Z,2022-02-28T00:00:13.7139509Z,37726.25,0.016,37697.26,0.39706781
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:13.8030000Z,2022-02-28T00:00:13.8294057Z,37726.24,0.04250476,37697.59,0.16566777
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:13.8970000Z,2022-02-28T00:00:13.9102424Z,37726.24,0.05850476,37697.59,0.16566777
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:14.0100000Z,2022-02-28T00:00:14.0416568Z,37726.23,0.1,37697.59,0.16566777
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:14.0970000Z,2022-02-28T00:00:14.1102599Z,37726.22,0.05850476,37697.59,0.16566777
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:14.2030000Z,2022-02-28T00:00:14.2338173Z,37726.21,0.1,37697.59,0.16566777
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:14.2980000Z,2022-02-28T00:00:14.3127861Z,37726.2,0.05850476,37697.59,0.16566777
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:14.4090000Z,2022-02-28T00:00:14.4418636Z,37726.18,0.016,37697.59,0.16566777
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:14.4970000Z,2022-02-28T00:00:14.5100011Z,37726.17,0.04250476,37697.59,0.16566777
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:14.6080000Z,2022-02-28T00:00:14.6594594Z,37726.16,0.016,37697.59,0.16566777
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:14.6980000Z,2022-02-28T00:00:14.7096538Z,37726.19,0.18998905,37697.59,0.16566777
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:14.8090000Z,2022-02-28T00:00:14.8287591Z,37726.14,0.016,37697.59,0.16566777
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:14.8970000Z,2022-02-28T00:00:14.9104417Z,37726.13,0.04250476,37697.59,0.16566777
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:15.0020000Z,2022-02-28T00:00:15.0273701Z,37726.12,0.016,37697.59,0.16566777
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:15.0980000Z,2022-02-28T00:00:15.1107869Z,37726.11,0.04250476,37697.59,0.16566777
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:15.2370000Z,2022-02-28T00:00:15.2506812Z,37726.1,0.016,37697.59,0.16566777
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:15.2970000Z,2022-02-28T00:00:15.3090374Z,37726.09,0.04250476,37697.59,0.16566777
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:15.4090000Z,2022-02-28T00:00:15.4352412Z,37726.08,0.38822289,37697.59,0.16566777
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:15.4970000Z,2022-02-28T00:00:15.5105880Z,37726.07,0.05850476,37697.59,0.16566777
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:15.6070000Z,2022-02-28T00:00:15.6425048Z,37726.06,0.1,37691.01,0.18659209
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:15.6980000Z,2022-02-28T00:00:15.7105007Z,37726.05,0.04250476,37696.69,0.16573589
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:16.4080000Z,2022-02-28T00:00:16.4321680Z,37726.03,0.016,37696.69,0.16573589
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:16.4980000Z,2022-02-28T00:00:16.5102853Z,37726.02,0.04250476,37696.69,0.16573589
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:16.6180000Z,2022-02-28T00:00:16.6448014Z,37726.02,0.04250476,37696.7,0.1
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:17.6100000Z,2022-02-28T00:00:17.6292274Z,37726.06,0.04250476,37696.7,0.1
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:17.8110000Z,2022-02-28T00:00:17.8301772Z,37726.07,0.016,37696.7,0.1
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:17.8990000Z,2022-02-28T00:00:17.9162921Z,37726.08,0.37222289,37696.7,0.1
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:18.4970000Z,2022-02-28T00:00:18.5103581Z,37726.08,0.37222289,37696.7,0.02
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:18.6060000Z,2022-02-28T00:00:18.6292352Z,37726.08,0.37222289,37696.71,0.1
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:18.8100000Z,2022-02-28T00:00:18.8283198Z,37726.08,0.37222289,37696.72,0.02
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:18.8970000Z,2022-02-28T00:00:18.9100874Z,37726.08,0.37222289,37696.73,0.1
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:19.0020000Z,2022-02-28T00:00:19.0359914Z,37726.08,0.37222289,37696.74,0.02
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:19.0980000Z,2022-02-28T00:00:19.1111227Z,37726.08,0.37222289,37696.75,0.1
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:19.2060000Z,2022-02-28T00:00:19.2293872Z,37726.08,0.37222289,37696.76,0.02
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:19.2980000Z,2022-02-28T00:00:19.3100300Z,37726.08,0.37222289,37696.77,0.1
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:19.4090000Z,2022-02-28T00:00:19.4310077Z,37726.08,0.37222289,37696.69,0.16573589
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:19.4980000Z,2022-02-28T00:00:19.5123925Z,37726.08,0.37222289,37696.75,0.13247542
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:19.6020000Z,2022-02-28T00:00:19.6235313Z,37726.07,0.1,37696.69,0.16573589
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:19.8030000Z,2022-02-28T00:00:19.8371330Z,37726.08,0.37222289,37696.69,0.16573589
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:20.0080000Z,2022-02-28T00:00:20.0285017Z,37726.08,0.37222289,37696.7,0.02
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:20.2010000Z,2022-02-28T00:00:20.2273347Z,37726.08,0.37222289,37696.71,0.1
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:20.3030000Z,2022-02-28T00:00:20.3166453Z,37726.08,0.37222289,37696.72,0.02
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:20.4030000Z,2022-02-28T00:00:20.4298771Z,37726.08,0.37222289,37696.73,0.1
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:20.4980000Z,2022-02-28T00:00:20.5110859Z,37726.08,0.37222289,37696.74,0.02
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:20.6340000Z,2022-02-28T00:00:20.6488825Z,37726.08,0.37222289,37696.76,0.02
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:20.8110000Z,2022-02-28T00:00:20.8278192Z,37726.08,0.37222289,37696.77,0.1
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:20.8970000Z,2022-02-28T00:00:20.9102058Z,37726.08,0.37222289,37696.78,0.02
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:21.0020000Z,2022-02-28T00:00:21.0244129Z,37726.08,0.37222289,37696.79,0.1
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:21.0970000Z,2022-02-28T00:00:21.1134390Z,37726.08,0.37222289,37696.81,0.05
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:21.2010000Z,2022-02-28T00:00:21.2261131Z,37726.08,0.37222289,37696.82,0.2119
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:21.2970000Z,2022-02-28T00:00:21.3093442Z,37726.08,0.37222289,37696.83,0.17
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:21.4140000Z,2022-02-28T00:00:21.4323128Z,37726.08,0.37222289,37696.84,0.2119
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:21.4970000Z,2022-02-28T00:00:21.5097211Z,37726.08,0.37222289,37696.85,0.17
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:21.6050000Z,2022-02-28T00:00:21.6325767Z,37726.08,0.37222289,37696.86,0.2119
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:21.6970000Z,2022-02-28T00:00:21.7100651Z,37726.08,0.37222289,37696.87,0.15
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:21.8020000Z,2022-02-28T00:00:21.8246762Z,37726.08,0.37222289,37696.88,0.2319
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:21.8970000Z,2022-02-28T00:00:21.9102943Z,37726.08,0.37222289,37696.89,0.15
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:22.0000000Z,2022-02-28T00:00:22.0239333Z,37726.08,0.37222289,37696.9,0.2119
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:22.0970000Z,2022-02-28T00:00:22.1102446Z,37726.08,0.37222289,37696.91,0.15
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:22.2230000Z,2022-02-28T00:00:22.2498041Z,37726.08,0.37222289,37700.26,0.39761573
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:22.6010000Z,2022-02-28T00:00:22.6200490Z,37726.08,0.37222289,37700.27,0.05
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:22.8030000Z,2022-02-28T00:00:22.8212700Z,37726.08,0.37222289,37709.69,0.16535247
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:24.0970000Z,2022-02-28T00:00:24.1110304Z,37726.08,0.37222289,37700.29,0.19116631
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:24.2020000Z,2022-02-28T00:00:24.2263038Z,37726.08,0.37222289,37708.69,0.16525331
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:24.6010000Z,2022-02-28T00:00:24.6269244Z,37726.08,0.37222289,37700.3,0.05
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:24.8290000Z,2022-02-28T00:00:24.8449132Z,37726.08,0.37222289,37707.69,0.1652357
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:27.6050000Z,2022-02-28T00:00:27.6242297Z,37726.08,0.37222289,37700.29,0.19116631
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:27.6980000Z,2022-02-28T00:00:27.7101080Z,37725.21,0.16544784,37700.29,0.19116631
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:27.8250000Z,2022-02-28T00:00:27.8428048Z,37726.08,0.37222289,37705.59,0.16532507
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:28.0990000Z,2022-02-28T00:00:28.1131589Z,37726.08,0.37222289,37700.29,0.19116631
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:28.4100000Z,2022-02-28T00:00:28.4355602Z,37726.08,0.37222289,37701.89,0.16525995
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:28.8980000Z,2022-02-28T00:00:28.9114192Z,37726.07,0.016,37701.89,0.16525995
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:29.0010000Z,2022-02-28T00:00:29.0217284Z,37726.08,0.37222289,37701.89,0.16525995
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:29.2040000Z,2022-02-28T00:00:29.2326005Z,37726.07,0.13250988,37701.89,0.16525995
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:29.2980000Z,2022-02-28T00:00:29.3116762Z,37726.08,0.37222289,37701.89,0.16525995
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:30.0980000Z,2022-02-28T00:00:30.1108536Z,37726.07,0.13242082,37701.89,0.16525995
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:30.2110000Z,2022-02-28T00:00:30.2477427Z,37726.08,0.37222289,37701.89,0.16525995
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:30.4050000Z,2022-02-28T00:00:30.4239568Z,37726.07,0.13252565,37701.89,0.16525995
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:30.4980000Z,2022-02-28T00:00:30.5114105Z,37726.08,0.37222289,37701.89,0.16525995
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:30.6970000Z,2022-02-28T00:00:30.7104998Z,37726.07,0.04351678,37695.05,0.03
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:30.8010000Z,2022-02-28T00:00:30.8274097Z,37726.07,0.05951678,37697.39,0.16528318
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:31.0080000Z,2022-02-28T00:00:31.0342815Z,37726.05,0.016,37697.39,0.16528318
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:31.0970000Z,2022-02-28T00:00:31.1102388Z,37726.04,0.04351678,37697.39,0.16528318
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:31.2070000Z,2022-02-28T00:00:31.2417585Z,37726.03,0.1,37697.39,0.16528318
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:31.2980000Z,2022-02-28T00:00:31.3099516Z,37726.02,0.05951678,37697.39,0.16528318
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:31.4070000Z,2022-02-28T00:00:31.4270216Z,37726.02,0.04351678,37697.39,0.16528318
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:31.8050000Z,2022-02-28T00:00:31.8257676Z,37726.08,0.37222289,37697.39,0.16528318
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:31.9010000Z,2022-02-28T00:00:31.9173176Z,37726.08,0.37222289,37697.4,0.1
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:32.0090000Z,2022-02-28T00:00:32.0290077Z,37726.07,0.04301077,37697.39,0.16528318
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:32.0970000Z,2022-02-28T00:00:32.1096703Z,37726.06,0.1,37697.39,0.16528318
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:32.4170000Z,2022-02-28T00:00:32.4524152Z,37726.05,0.04301077,37697.39,0.16528318
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:32.6100000Z,2022-02-28T00:00:32.6304484Z,37726.04,0.1,37697.39,0.16528318
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:33.8030000Z,2022-02-28T00:00:33.8280301Z,37726.03,0.05901077,37697.39,0.16528318
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:33.8980000Z,2022-02-28T00:00:33.9109996Z,37726.02,0.1,37697.39,0.16528318
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:34.0190000Z,2022-02-28T00:00:34.0387440Z,37726.01,0.05901077,37697.39,0.16528318
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:34.0980000Z,2022-02-28T00:00:34.1115851Z,37725.99,0.016,37697.39,0.16528318
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:34.2140000Z,2022-02-28T00:00:34.2326607Z,37725.98,0.04301077,37688.86,0.13198315
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:34.2970000Z,2022-02-28T00:00:34.3099555Z,37725.97,0.016,37688.03,0.0392106
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:34.4030000Z,2022-02-28T00:00:34.4277911Z,37725.53,0.016,37696.49,0.16530789
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:34.5030000Z,2022-02-28T00:00:34.5172194Z,37725.52,0.05901077,37685.47,0.23494355
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:34.6080000Z,2022-02-28T00:00:34.6343955Z,37725.51,0.1,37694.59,0.16518825
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:34.6970000Z,2022-02-28T00:00:34.7102111Z,37724.08,0.5,37694.59,0.16518825
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:34.8080000Z,2022-02-28T00:00:34.8301740Z,37724.07,0.15901077,37694.6,0.02
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:34.8970000Z,2022-02-28T00:00:34.9105416Z,37724.06,0.016,37694.59,0.16518825
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:35.0020000Z,2022-02-28T00:00:35.0242731Z,37724.05,0.14301077,37694.59,0.16518825
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:35.0990000Z,2022-02-28T00:00:35.1130566Z,37724.04,0.016,37694.6,0.13231948
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:35.2100000Z,2022-02-28T00:00:35.2325949Z,37724.03,0.14301077,37694.59,0.16518825
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:35.2970000Z,2022-02-28T00:00:35.3096907Z,37724.02,0.016,37694.59,0.16518825
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:35.4020000Z,2022-02-28T00:00:35.4240178Z,37724.01,0.1,37694.59,0.16518825
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:35.4980000Z,2022-02-28T00:00:35.5120242Z,37724.03,0.04301077,37694.59,0.16518825
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:35.6280000Z,2022-02-28T00:00:35.6476680Z,37723.98,0.016,37694.59,0.16518825
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:35.6980000Z,2022-02-28T00:00:35.7103405Z,37723.97,0.04301077,37694.59,0.16518825
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:35.8040000Z,2022-02-28T00:00:35.8233708Z,37723.96,0.1,37694.59,0.16518825
BITSTAMP_SPOT_BTC_USD,2022-02-28T00:00:35.8980000Z,2022-02-28T00:00:35.9108325Z,37723.95,0.05901077,37694.59,0.16518825
