time_close,time_period_start,time_period_end,time_open,price_open,price_high,price_low,price_close,volume_traded,trades_count
2022-07-07 23:59:59.972557+00:00,2022-07-07T00:00:00.0000000Z,2022-07-08T00:00:00.0000000Z,2022-07-07T00:00:00.8893600Z,1185.61,1254.04,1162.32,1237.13,454393.70687827,709971
2022-07-08 23:59:59.960495+00:00,2022-07-08T00:00:00.0000000Z,2022-07-09T00:00:00.0000000Z,2022-07-08T00:00:00.0580000Z,1236.52,1276.85,1192.0,1213.19,435366.2791013,746397
2022-07-09 23:59:59.561360+00:00,2022-07-09T00:00:00.0000000Z,2022-07-10T00:00:00.0000000Z,2022-07-09T00:00:00.1414140Z,1213.38,1234.43,1203.7,1216.78,124176.50703586,381546
2022-07-10 23:59:58.915432+00:00,2022-07-10T00:00:00.0000000Z,2022-07-11T00:00:00.0000000Z,2022-07-10T00:00:00.8735090Z,1216.78,1219.41,1152.03,1167.68,166010.22762751,430739
2022-07-11 23:59:59.915263+00:00,2022-07-11T00:00:00.0000000Z,2022-07-12T00:00:00.0000000Z,2022-07-11T00:00:00.4142240Z,1167.66,1170.52,1079.8,1095.56,323301.61634052,445416
2022-07-12 23:59:59.926724+00:00,2022-07-12T00:00:00.0000000Z,2022-07-13T00:00:00.0000000Z,2022-07-12T00:00:00.0360000Z,1095.75,1100.12,1031.92,1037.34,467497.16843466,516139
2022-07-13 23:59:59.225899+00:00,2022-07-13T00:00:00.0000000Z,2022-07-14T00:00:00.0000000Z,2022-07-13T00:00:00.9040000Z,1037.31,1118.73,1005.18,1114.26,589461.86550243,670826
2022-07-14 23:59:58.301536+00:00,2022-07-14T00:00:00.0000000Z,2022-07-15T00:00:00.0000000Z,2022-07-14T00:00:00.8157870Z,1114.06,1213.59,1068.04,1192.7,474114.16209509,576805
2022-07-15 23:59:59.913336+00:00,2022-07-15T00:00:00.0000000Z,2022-07-16T00:00:00.0000000Z,2022-07-15T00:00:00.6695780Z,1192.67,1288.88,1180.01,1231.1,613620.05832613,642074
2022-07-16 23:59:59.874726+00:00,2022-07-16T00:00:00.0000000Z,2022-07-17T00:00:00.0000000Z,2022-07-16T00:00:00.0041810Z,1231.07,1426.78,1190.9,1355.7,441153.05012937,599986
2022-07-17 23:59:59.485262+00:00,2022-07-17T00:00:00.0000000Z,2022-07-18T00:00:00.0000000Z,2022-07-17T00:00:00.7441110Z,1355.5,1386.87,1316.61,1338.2,399844.02089498,572995
2022-07-18 23:59:59.997000+00:00,2022-07-18T00:00:00.0000000Z,2022-07-19T00:00:00.0000000Z,2022-07-18T00:00:00.0809310Z,1338.03,1597.77,1335.35,1581.15,889620.55042924,1006957
2022-07-19 23:59:59.941756+00:00,2022-07-19T00:00:00.0000000Z,2022-07-20T00:00:00.0000000Z,2022-07-19T00:00:00.0460990Z,1581.09,1624.42,1492.66,1542.63,733870.92827893,988050
2022-07-20 23:59:59.795285+00:00,2022-07-20T00:00:00.0000000Z,2022-07-21T00:00:00.0000000Z,2022-07-20T00:00:00.1906810Z,1542.6,1622.94,1480.57,1522.12,565129.24766688,766864
2022-07-21 23:59:59.470718+00:00,2022-07-21T00:00:00.0000000Z,2022-07-22T00:00:00.0000000Z,2022-07-21T00:00:00.0495490Z,1521.88,1606.42,1463.26,1575.68,451495.80580218,658230
2022-07-22 23:59:59.477812+00:00,2022-07-22T00:00:00.0000000Z,2022-07-23T00:00:00.0000000Z,2022-07-22T00:00:00.0840880Z,1575.44,1647.64,1516.75,1535.84,434739.9296631,641503
2022-07-23 23:59:58.587494+00:00,2022-07-23T00:00:00.0000000Z,2022-07-24T00:00:00.0000000Z,2022-07-23T00:00:00.8839620Z,1535.68,1597.23,1487.14,1549.15,243944.80037731,409275
2022-07-24 23:59:59.556702+00:00,2022-07-24T00:00:00.0000000Z,2022-07-25T00:00:00.0000000Z,2022-07-24T00:00:00.4823060Z,1549.16,1666.23,1546.5,1597.72,268485.37314327,400258
2022-07-25 23:59:59.705277+00:00,2022-07-25T00:00:00.0000000Z,2022-07-26T00:00:00.0000000Z,2022-07-25T00:00:00.6136440Z,1598.12,1610.0,1433.91,1440.75,455862.61517492,573759
2022-07-26 23:59:59.973000+00:00,2022-07-26T00:00:00.0000000Z,2022-07-27T00:00:00.0000000Z,2022-07-26T00:00:00.1478510Z,1440.63,1455.0,1355.2,1449.2,425213.07176422,590136
2022-07-27 23:59:59.495000+00:00,2022-07-27T00:00:00.0000000Z,2022-07-28T00:00:00.0000000Z,2022-07-27T00:00:00.0661660Z,1449.6,1645.46,1420.66,1637.83,555535.35482288,717987
2022-07-28 23:59:59.769620+00:00,2022-07-28T00:00:00.0000000Z,2022-07-29T00:00:00.0000000Z,2022-07-28T00:00:00.7843710Z,1636.53,1792.55,1592.36,1725.19,682841.58848419,853903
2022-07-29 23:59:58.654000+00:00,2022-07-29T00:00:00.0000000Z,2022-07-30T00:00:00.0000000Z,2022-07-29T00:00:00.0217910Z,1725.19,1766.56,1655.47,1720.98,472433.53808357,681875
2022-07-30 23:59:59.923012+00:00,2022-07-30T00:00:00.0000000Z,2022-07-31T00:00:00.0000000Z,2022-07-30T00:00:00.6242500Z,1722.46,1745.05,1672.58,1698.01,255059.62854655,427195
2022-07-31 23:59:59.136828+00:00,2022-07-31T00:00:00.0000000Z,2022-08-01T00:00:00.0000000Z,2022-07-31T00:00:00.6577260Z,1698.02,1755.01,1666.63,1679.31,200672.63419461,364050
2022-08-01 23:59:59.846818+00:00,2022-08-01T00:00:00.0000000Z,2022-08-02T00:00:00.0000000Z,2022-08-01T00:00:00.2007450Z,1679.31,1705.48,1605.13,1630.82,295709.42221206,477954
2022-08-02 23:59:59.712186+00:00,2022-08-02T00:00:00.0000000Z,2022-08-03T00:00:00.0000000Z,2022-08-02T00:00:00.1892800Z,1630.81,1680.54,1557.928,1631.28,373669.40687972,587601
2022-08-03 23:59:59.995701+00:00,2022-08-03T00:00:00.0000000Z,2022-08-04T00:00:00.0000000Z,2022-08-03T00:00:00.5057060Z,1631.1,1686.51,1589.37,1618.82,412804.5042196,560748
2022-08-04 23:59:59.577412+00:00,2022-08-04T00:00:00.0000000Z,2022-08-05T00:00:00.0000000Z,2022-08-04T00:00:00.2019790Z,1618.78,1663.65,1580.0,1608.16,434662.99708548,641590
2022-08-05 23:59:59.935633+00:00,2022-08-05T00:00:00.0000000Z,2022-08-06T00:00:00.0000000Z,2022-08-05T00:00:00.0298840Z,1608.16,1742.9,1605.55,1736.79,558302.1873255,916332
2022-08-06 23:59:59.316116+00:00,2022-08-06T00:00:00.0000000Z,2022-08-07T00:00:00.0000000Z,2022-08-06T00:00:00.4939910Z,1737.12,1750.86,1685.22,1690.81,264521.24844056,566104
2022-08-07 23:59:59.721801+00:00,2022-08-07T00:00:00.0000000Z,2022-08-08T00:00:00.0000000Z,2022-08-07T00:00:00.6575150Z,1691.18,1730.7,1668.87,1700.42,224876.06108585,509225
2022-08-08 23:59:59.902473+00:00,2022-08-08T00:00:00.0000000Z,2022-08-09T00:00:00.0000000Z,2022-08-08T00:00:00.4273570Z,1700.52,1819.51,1693.41,1777.36,472084.69817531,636709
2022-08-09 23:59:59.576560+00:00,2022-08-09T00:00:00.0000000Z,2022-08-10T00:00:00.0000000Z,2022-08-09T00:00:00.1028900Z,1777.36,1791.33,1668.06,1703.35,480071.28194209,820236
2022-08-10 23:59:59.798845+00:00,2022-08-10T00:00:00.0000000Z,2022-08-11T00:00:00.0000000Z,2022-08-10T00:00:00.2572530Z,1703.35,1886.36,1655.01,1854.12,659267.72830983,1033487
2022-08-11 23:59:59.653955+00:00,2022-08-11T00:00:00.0000000Z,2022-08-12T00:00:00.0000000Z,2022-08-11T00:00:00.2480000Z,1855.1,1946.21,1850.95,1881.04,619667.06552405,1066047
2022-08-12 23:59:59.773523+00:00,2022-08-12T00:00:00.0000000Z,2022-08-13T00:00:00.0000000Z,2022-08-12T00:00:00.2768350Z,1880.96,1966.89,1850.51,1959.91,391020.39669265,828414
2022-08-13 23:59:59.900451+00:00,2022-08-13T00:00:00.0000000Z,2022-08-14T00:00:00.0000000Z,2022-08-13T00:00:00.0419130Z,1959.94,2021.61,1946.3,1984.75,371409.91802752,793411
2022-08-14 23:59:59.833497+00:00,2022-08-14T00:00:00.0000000Z,2022-08-15T00:00:00.0000000Z,2022-08-14T00:00:00.1635880Z,1984.72,2031.56,1905.33,1935.85,334703.81733356,729226
2022-08-15 23:59:59.732727+00:00,2022-08-15T00:00:00.0000000Z,2022-08-16T00:00:00.0000000Z,2022-08-15T00:00:00.1069660Z,1936.0,2014.08,1866.51,1899.39,613191.84514984,952081
2022-08-16 23:59:59.962866+00:00,2022-08-16T00:00:00.0000000Z,2022-08-17T00:00:00.0000000Z,2022-08-16T00:00:00.7175780Z,1899.05,1915.7,1852.8,1876.57,456916.02986573,839429
2022-08-17 23:59:59.977746+00:00,2022-08-17T00:00:00.0000000Z,2022-08-18T00:00:00.0000000Z,2022-08-17T00:00:00.5376460Z,1877.06,1958.25,1815.0,1834.61,600123.84549596,920704
2022-08-18 23:59:59.827296+00:00,2022-08-18T00:00:00.0000000Z,2022-08-19T00:00:00.0000000Z,2022-08-18T00:00:00.2280330Z,1834.52,1883.35,1800.0,1845.9,362823.48542304,683236
2022-08-19 23:59:59.946442+00:00,2022-08-19T00:00:00.0000000Z,2022-08-20T00:00:00.0000000Z,2022-08-19T00:00:00.1206060Z,1846.15,1848.29,1602.0,1608.72,987032.77651741,1182390
2022-08-20 23:59:59.515806+00:00,2022-08-20T00:00:00.0000000Z,2022-08-21T00:00:00.0000000Z,2022-08-20T00:00:00.1279790Z,1608.64,1658.14,1523.54,1575.76,601951.01731092,979726
2022-08-21 23:59:59.728621+00:00,2022-08-21T00:00:00.0000000Z,2022-08-22T00:00:00.0000000Z,2022-08-21T00:00:00.0708780Z,1575.76,1646.92,1562.2,1617.84,512180.47096377,982024
2022-08-22 23:59:59.747818+00:00,2022-08-22T00:00:00.0000000Z,2022-08-23T00:00:00.0000000Z,2022-08-22T00:00:00.0022500Z,1617.88,1629.95,1528.93,1624.78,677125.13175752,1049461
2022-08-23 23:59:59.400081+00:00,2022-08-23T00:00:00.0000000Z,2022-08-24T00:00:00.0000000Z,2022-08-23T00:00:00.0607060Z,1624.89,1674.88,1563.29,1665.93,576875.18505045,973904
2022-08-24 23:59:59.342967+00:00,2022-08-24T00:00:00.0000000Z,2022-08-25T00:00:00.0000000Z,2022-08-24T00:00:00.1677440Z,1665.95,1694.89,1604.6,1656.74,605036.40207152,939715
2022-08-25 23:59:59.349453+00:00,2022-08-25T00:00:00.0000000Z,2022-08-26T00:00:00.0000000Z,2022-08-25T00:00:00.4955290Z,1656.54,1723.07,1653.57,1695.27,353457.7144855,711253
2022-08-26 23:59:59.785900+00:00,2022-08-26T00:00:00.0000000Z,2022-08-27T00:00:00.0000000Z,2022-08-26T00:00:00.0732670Z,1695.16,1707.03,1485.94,1508.02,716374.40904503,947379
2022-08-27 23:59:57.879008+00:00,2022-08-27T00:00:00.0000000Z,2022-08-28T00:00:00.0000000Z,2022-08-27T00:00:00.6849790Z,1508.04,1519.11,1446.62,1491.22,432826.35139029,615020
2022-08-28 23:59:59.930522+00:00,2022-08-28T00:00:00.0000000Z,2022-08-29T00:00:00.0000000Z,2022-08-28T00:00:00.8491980Z,1490.87,1511.3,1423.35,1426.63,339681.26837169,525117
2022-08-29 23:59:59.910000+00:00,2022-08-29T00:00:00.0000000Z,2022-08-30T00:00:00.0000000Z,2022-08-29T00:00:00.2261920Z,1426.29,1560.82,1420.74,1552.06,607296.97102475,705124
2022-08-30 23:59:59.994756+00:00,2022-08-30T00:00:00.0000000Z,2022-08-31T00:00:00.0000000Z,2022-08-30T00:00:00.0024320Z,1551.51,1606.34,1472.2,1524.81,710957.26021411,779050
2022-08-31 23:59:59.043012+00:00,2022-08-31T00:00:00.0000000Z,2022-09-01T00:00:00.0000000Z,2022-08-31T00:00:00.2493990Z,1524.61,1620.25,1524.12,1554.0,631821.87951795,837587
2022-09-01 23:59:59.876859+00:00,2022-09-01T00:00:00.0000000Z,2022-09-02T00:00:00.0000000Z,2022-09-01T00:00:00.2543930Z,1554.25,1599.51,1512.4,1586.23,419537.46054448,547330
2022-09-02 23:59:59.755803+00:00,2022-09-02T00:00:00.0000000Z,2022-09-03T00:00:00.0000000Z,2022-09-02T00:00:00.1028160Z,1586.1,1650.0,1545.67,1575.69,436176.17693633,565806
2022-09-03 23:59:57.699069+00:00,2022-09-03T00:00:00.0000000Z,2022-09-04T00:00:00.0000000Z,2022-09-03T00:00:00.6310690Z,1575.81,1582.69,1533.73,1557.7,172295.63407258,311850
2022-09-04 23:59:59.575229+00:00,2022-09-04T00:00:00.0000000Z,2022-09-05T00:00:00.0000000Z,2022-09-04T00:00:00.4990000Z,1558.34,1583.67,1540.59,1579.04,135977.44568268,274903
2022-09-05 23:59:59.655000+00:00,2022-09-05T00:00:00.0000000Z,2022-09-06T00:00:00.0000000Z,2022-09-05T00:00:00.0452200Z,1578.97,1632.82,1557.04,1617.984,255658.72840193,347112
2022-09-06 23:59:59.535688+00:00,2022-09-06T00:00:00.0000000Z,2022-09-07T00:00:00.0000000Z,2022-09-06T00:00:00.1409130Z,1617.87,1687.33,1553.05,1559.28,606587.98891203,605433
2022-09-07 23:59:59.809223+00:00,2022-09-07T00:00:00.0000000Z,2022-09-08T00:00:00.0000000Z,2022-09-07T00:00:00.1136020Z,1558.92,1658.34,1487.2,1629.92,491591.77717226,562227
2022-09-08 23:59:59.941256+00:00,2022-09-08T00:00:00.0000000Z,2022-09-09T00:00:00.0000000Z,2022-09-08T00:00:00.9284990Z,1629.61,1664.52,1591.6,1635.73,451261.14752499,556043
2022-09-09 23:59:59.474896+00:00,2022-09-09T00:00:00.0000000Z,2022-09-10T00:00:00.0000000Z,2022-09-09T00:00:00.3623760Z,1635.72,1746.9,1630.51,1719.21,496734.30777393,624522
2022-09-10 23:59:58.767849+00:00,2022-09-10T00:00:00.0000000Z,2022-09-11T00:00:00.0000000Z,2022-09-10T00:00:00.2666750Z,1719.38,1789.963,1706.94,1774.69,225128.98234449,361306
2022-09-11 23:59:59.937136+00:00,2022-09-11T00:00:00.0000000Z,2022-09-12T00:00:00.0000000Z,2022-09-11T00:00:01.2140910Z,1774.73,1789.98,1719.01,1766.95,208116.13961753,332611
2022-09-12 23:59:59.928368+00:00,2022-09-12T00:00:00.0000000Z,2022-09-13T00:00:00.0000000Z,2022-09-12T00:00:00.0778080Z,1766.97,1783.56,1692.45,1716.71,349059.56099537,455758
2022-09-13 23:59:59.329306+00:00,2022-09-13T00:00:00.0000000Z,2022-09-14T00:00:00.0000000Z,2022-09-13T00:00:00.6448740Z,1716.65,1763.94,1561.0,1574.71,620197.78993694,740431
2022-09-14 23:59:59.966216+00:00,2022-09-14T00:00:00.0000000Z,2022-09-15T00:00:00.0000000Z,2022-09-14T00:00:00.8177530Z,1574.4,1656.48,1550.0,1639.14,415157.48846234,536230
2022-09-15 23:59:59.828424+00:00,2022-09-15T00:00:00.0000000Z,2022-09-16T00:00:00.0000000Z,2022-09-15T00:00:00.9012590Z,1639.12,1655.96,1456.2,1472.68,627504.58511359,674311
2022-09-16 23:59:59.954915+00:00,2022-09-16T00:00:00.0000000Z,2022-09-17T00:00:00.0000000Z,2022-09-16T00:00:00.3933840Z,1472.85,1483.72,1404.31,1433.73,403646.01890151,499013
2022-09-17 23:59:59.333575+00:00,2022-09-17T00:00:00.0000000Z,2022-09-18T00:00:00.0000000Z,2022-09-17T00:00:00.1399340Z,1433.64,1476.22,1408.66,1468.97,249357.02760236,435678
2022-09-18 23:59:59.001125+00:00,2022-09-18T00:00:00.0000000Z,2022-09-19T00:00:00.0000000Z,2022-09-18T00:00:00.0647400Z,1468.9,1470.15,1324.82,1334.72,418579.44787242,513799
2022-09-19 23:59:57.777815+00:00,2022-09-19T00:00:00.0000000Z,2022-09-20T00:00:00.0000000Z,2022-09-19T00:00:00.1641360Z,1334.71,1393.86,1279.0,1376.17,540366.71521661,711132
2022-09-20 23:59:59.595312+00:00,2022-09-20T00:00:00.0000000Z,2022-09-21T00:00:00.0000000Z,2022-09-20T00:00:00.1025160Z,1376.23,1385.0,1312.12,1322.8,517974.72951302,694874
2022-09-21 23:59:59.934044+00:00,2022-09-21T00:00:00.0000000Z,2022-09-22T00:00:00.0000000Z,2022-09-21T00:00:00.1494910Z,1322.74,1419.0,1213.86,1245.65,798314.91240502,823026
2022-09-22 23:59:59.794958+00:00,2022-09-22T00:00:00.0000000Z,2022-09-23T00:00:00.0000000Z,2022-09-22T00:00:00.1562080Z,1245.36,1349.5,1236.86,1326.43,726525.57949295,687205
2022-09-23 23:59:59.021000+00:00,2022-09-23T00:00:00.0000000Z,2022-09-24T00:00:00.0000000Z,2022-09-23T00:00:00.3710020Z,1326.14,1360.26,1261.9,1326.36,671454.10775078,699429
2022-09-24 23:59:59.741731+00:00,2022-09-24T00:00:00.0000000Z,2022-09-25T00:00:00.0000000Z,2022-09-24T00:00:00.8138180Z,1327.24,1349.49,1306.29,1317.25,279714.02177419,385072
2022-09-25 23:59:59.850414+00:00,2022-09-25T00:00:00.0000000Z,2022-09-26T00:00:00.0000000Z,2022-09-25T00:00:00.0100000Z,1317.1,1337.26,1268.63,1294.63,240818.6900671,357476
2022-09-26 23:59:59.991118+00:00,2022-09-26T00:00:00.0000000Z,2022-09-27T00:00:00.0000000Z,2022-09-26T00:00:00.1528000Z,1294.65,1341.0,1277.77,1336.61,538883.53479992,541232
2022-09-27 23:59:58.815239+00:00,2022-09-27T00:00:00.0000000Z,2022-09-28T00:00:00.0000000Z,2022-09-27T00:00:00.0689340Z,1336.45,1401.7,1303.66,1327.92,607111.34173803,563421
2022-09-28 23:59:59.470887+00:00,2022-09-28T00:00:00.0000000Z,2022-09-29T00:00:00.0000000Z,2022-09-28T00:00:00.0254840Z,1327.87,1355.749,1252.78,1336.93,700292.6915857,646838
2022-09-29 23:59:59.766691+00:00,2022-09-29T00:00:00.0000000Z,2022-09-30T00:00:00.0000000Z,2022-09-29T00:00:00.0264730Z,1336.92,1352.1,1288.12,1336.02,542989.86744809,533642
2022-09-30 23:59:59.987207+00:00,2022-09-30T00:00:00.0000000Z,2022-10-01T00:00:00.0000000Z,2022-09-30T00:00:00.0075830Z,1336.04,1373.46,1309.4,1328.95,635773.4059502,524413
2022-10-01 23:59:59.383449+00:00,2022-10-01T00:00:00.0000000Z,2022-10-02T00:00:00.0000000Z,2022-10-01T00:00:00.6067750Z,1328.74,1334.12,1302.6,1311.76,141510.030469,358283
2022-10-02 23:59:59.062702+00:00,2022-10-02T00:00:00.0000000Z,2022-10-03T00:00:00.0000000Z,2022-10-02T00:00:00.3001590Z,1311.79,1318.0,1268.45,1277.02,209915.98724314,386290
2022-10-03 23:59:59.849000+00:00,2022-10-03T00:00:00.0000000Z,2022-10-04T00:00:00.0000000Z,2022-10-03T00:00:00.0831680Z,1276.84,1330.45,1262.45,1323.47,432415.54133252,510141
2022-10-04 23:59:59.656195+00:00,2022-10-04T00:00:00.0000000Z,2022-10-05T00:00:00.0000000Z,2022-10-04T00:00:00.2024490Z,1323.44,1370.43,1318.82,1362.06,378272.99356915,455277
2022-10-05 23:59:59.935429+00:00,2022-10-05T00:00:00.0000000Z,2022-10-06T00:00:00.0000000Z,2022-10-05T00:00:00.4459520Z,1362.1,1364.93,1316.2,1352.48,391574.79167235,471727
2022-10-06 23:59:59.945636+00:00,2022-10-06T00:00:00.0000000Z,2022-10-07T00:00:00.0000000Z,2022-10-06T00:00:00.3481700Z,1352.37,1385.48,1344.9,1352.24,572834.18106159,597999
2022-10-07 23:59:59.924342+00:00,2022-10-07T00:00:00.0000000Z,2022-10-08T00:00:00.0000000Z,2022-10-07T00:00:00.1702650Z,1352.18,1362.14,1317.54,1331.14,346119.98362215,442752
2022-10-08 23:59:58.859719+00:00,2022-10-08T00:00:00.0000000Z,2022-10-09T00:00:00.0000000Z,2022-10-08T00:00:00.1147390Z,1331.12,1337.61,1303.76,1315.71,110875.06358623,243925
2022-10-09 23:59:59.777903+00:00,2022-10-09T00:00:00.0000000Z,2022-10-10T00:00:00.0000000Z,2022-10-09T00:00:00.0010000Z,1315.26,1329.33,1307.21,1323.41,120273.15473416,237249
2022-10-10 23:59:59.804306+00:00,2022-10-10T00:00:00.0000000Z,2022-10-11T00:00:00.0000000Z,2022-10-10T00:00:00.6229590Z,1323.27,1338.41,1282.7,1290.06,291888.34522311,383903
2022-10-11 23:59:59.991347+00:00,2022-10-11T00:00:00.0000000Z,2022-10-12T00:00:00.0000000Z,2022-10-11T00:00:00.0625130Z,1289.94,1297.95,1267.0,1279.94,428616.49032728,480579
2022-10-12 23:59:59.829101+00:00,2022-10-12T00:00:00.0000000Z,2022-10-13T00:00:00.0000000Z,2022-10-12T00:00:00.0735050Z,1279.87,1306.72,1274.73,1294.33,287717.35958413,456087
2022-10-13 23:59:58.666715+00:00,2022-10-13T00:00:00.0000000Z,2022-10-14T00:00:00.0000000Z,2022-10-13T00:00:00.0338080Z,1294.21,1301.85,1155.0,1286.96,664623.00093228,658081
2022-10-14 23:59:59.780393+00:00,2022-10-14T00:00:00.0000000Z,2022-10-15T00:00:00.0000000Z,2022-10-14T00:00:00.0236630Z,1286.89,1344.4,1282.72,1296.36,518459.6440137,541490
2022-10-15 23:59:59.736569+00:00,2022-10-15T00:00:00.0000000Z,2022-10-16T00:00:00.0000000Z,2022-10-15T00:00:00.4873170Z,1296.42,1302.14,1262.29,1275.09,169872.52728373,362002
2022-10-16 23:59:59.912877+00:00,2022-10-16T00:00:00.0000000Z,2022-10-17T00:00:00.0000000Z,2022-10-16T00:00:00.4582400Z,1275.16,1315.62,1274.61,1306.04,187422.29153006,313011
2022-10-17 23:59:59.511910+00:00,2022-10-17T00:00:00.0000000Z,2022-10-18T00:00:00.0000000Z,2022-10-17T00:00:00.1240790Z,1305.89,1338.79,1295.14,1331.49,316928.86279155,433279
2022-10-18 23:59:59.940237+00:00,2022-10-18T00:00:00.0000000Z,2022-10-19T00:00:00.0000000Z,2022-10-18T00:00:00.1652040Z,1331.57,1342.28,1286.67,1310.78,420724.04599447,498637
2022-10-19 23:59:59.511424+00:00,2022-10-19T00:00:00.0000000Z,2022-10-20T00:00:00.0000000Z,2022-10-19T00:00:00.0969910Z,1310.79,1313.8,1280.0,1284.76,280557.60914783,423231
2022-10-20 23:59:59.975572+00:00,2022-10-20T00:00:00.0000000Z,2022-10-21T00:00:00.0000000Z,2022-10-20T00:00:00.3743250Z,1284.92,1311.1,1270.34,1282.6,349027.29077935,444751
2022-10-21 23:59:59.798849+00:00,2022-10-21T00:00:00.0000000Z,2022-10-22T00:00:00.0000000Z,2022-10-21T00:00:00.0195580Z,1282.59,1307.18,1252.67,1299.83,355582.61778626,445382
2022-10-22 23:59:59.201000+00:00,2022-10-22T00:00:00.0000000Z,2022-10-23T00:00:00.0000000Z,2022-10-22T00:00:00.1228830Z,1299.94,1321.12,1294.17,1313.9,118631.17719261,235195
2022-10-23 23:59:59.912507+00:00,2022-10-23T00:00:00.0000000Z,2022-10-24T00:00:00.0000000Z,2022-10-23T00:00:00.8689240Z,1313.82,1370.9,1298.8,1364.06,220912.43118243,310078
2022-10-24 23:59:59.731280+00:00,2022-10-24T00:00:00.0000000Z,2022-10-25T00:00:00.0000000Z,2022-10-24T00:00:00.1212930Z,1363.93,1370.9,1324.04,1343.71,382871.20495596,517552
2022-10-25 23:59:59.892535+00:00,2022-10-25T00:00:00.0000000Z,2022-10-26T00:00:00.0000000Z,2022-10-25T00:00:00.0030000Z,1344.69,1526.22,1335.12,1460.34,888234.7252662,790860
2022-10-26 23:59:59.910000+00:00,2022-10-26T00:00:00.0000000Z,2022-10-27T00:00:00.0000000Z,2022-10-26T00:00:00.5069060Z,1460.34,1595.44,1457.41,1566.8,1019243.25117784,765258
2022-10-27 23:59:59.654380+00:00,2022-10-27T00:00:00.0000000Z,2022-10-28T00:00:00.0000000Z,2022-10-27T00:00:00.8904360Z,1566.46,1580.0,1502.3,1514.09,847682.10118345,723355
2022-10-28 23:59:59.805661+00:00,2022-10-28T00:00:00.0000000Z,2022-10-29T00:00:00.0000000Z,2022-10-28T00:00:00.0782820Z,1514.2,1577.89,1479.41,1554.83,611430.22912671,558732
2022-10-29 23:59:59.967154+00:00,2022-10-29T00:00:00.0000000Z,2022-10-30T00:00:00.0000000Z,2022-10-29T00:00:00.2473360Z,1554.81,1664.29,1547.79,1620.09,443561.22571004,529270
2022-10-30 23:59:59.274782+00:00,2022-10-30T00:00:00.0000000Z,2022-10-31T00:00:00.0000000Z,2022-10-30T00:00:00.9998530Z,1620.18,1640.41,1576.0,1590.89,303922.76104139,391408
2022-10-31 23:59:59.999124+00:00,2022-10-31T00:00:00.0000000Z,2022-11-01T00:00:00.0000000Z,2022-10-31T00:00:00.2640280Z,1590.88,1635.7,1545.16,1572.67,498347.09353988,535193
2022-11-01 23:59:59.848476+00:00,2022-11-01T00:00:00.0000000Z,2022-11-02T00:00:00.0000000Z,2022-11-01T00:00:00.0811660Z,1572.58,1613.11,1563.05,1578.24,382472.13835265,473018
2022-11-02 23:59:59.523495+00:00,2022-11-02T00:00:00.0000000Z,2022-11-03T00:00:00.0000000Z,2022-11-02T00:00:00.0515130Z,1578.35,1622.24,1501.51,1518.04,667159.35503505,584790
2022-11-03 23:59:59.974566+00:00,2022-11-03T00:00:00.0000000Z,2022-11-04T00:00:00.0000000Z,2022-11-03T00:00:00.9304960Z,1518.15,1559.0,1515.0,1530.81,464646.56152011,449333
2022-11-04 23:59:59.362000+00:00,2022-11-04T00:00:00.0000000Z,2022-11-05T00:00:00.0000000Z,2022-11-04T00:00:00.2466330Z,1530.81,1677.0,1528.01,1645.2,685102.19304915,615410
2022-11-05 23:59:59.950123+00:00,2022-11-05T00:00:00.0000000Z,2022-11-06T00:00:00.0000000Z,2022-11-05T00:00:00.0414460Z,1644.84,1667.03,1621.05,1627.0,214398.52005736,310119
2022-11-06 23:59:59.788546+00:00,2022-11-06T00:00:00.0000000Z,2022-11-07T00:00:00.0000000Z,2022-11-06T00:00:01.0449080Z,1627.17,1639.4,1563.99,1568.34,238366.92595166,286194
2022-11-07 23:59:58.713314+00:00,2022-11-07T00:00:00.0000000Z,2022-11-08T00:00:00.0000000Z,2022-11-07T00:00:00.2055730Z,1568.27,1609.12,1545.97,1568.34,480435.58274687,473525
2022-11-08 23:59:59.861850+00:00,2022-11-08T00:00:00.0000000Z,2022-11-09T00:00:00.0000000Z,2022-11-08T00:00:00.0020000Z,1568.25,1580.0,1220.0,1334.25,1535472.92939289,1231420
2022-11-09 23:59:59.966504+00:00,2022-11-09T00:00:00.0000000Z,2022-11-10T00:00:00.0000000Z,2022-11-09T00:00:00.2747550Z,1333.97,1338.08,1070.0,1099.9,1831921.14102517,1558758
2022-11-10 23:59:59.640000+00:00,2022-11-10T00:00:00.0000000Z,2022-11-11T00:00:00.0000000Z,2022-11-10T00:00:00.0571830Z,1099.9,1350.0,1082.6,1294.9,1102566.78494884,1085917
2022-11-11 23:59:59.994000+00:00,2022-11-11T00:00:00.0000000Z,2022-11-12T00:00:00.0000000Z,2022-11-11T00:00:00.1100400Z,1295.55,1307.7,1196.7,1283.18,967867.84115038,929875
2022-11-12 23:59:59.906000+00:00,2022-11-12T00:00:00.0000000Z,2022-11-13T00:00:00.0000000Z,2022-11-12T00:00:00.0365480Z,1285.57,1289.16,1231.09,1255.2,294363.46975308,450097
2022-11-13 23:59:59.774872+00:00,2022-11-13T00:00:00.0000000Z,2022-11-14T00:00:00.0000000Z,2022-11-13T00:00:00.0790000Z,1253.99,1272.0,1197.94,1219.43,300731.82469868,448411
